,Aquarium,Date,Tank,Experiment,Substrate,NutLevel,NN,Time,Flow,TankTA,HeaderTA,TankTemp,TankpH,TankSalinity,HeaderTemp,HeaderpH,HeaderSalinity,TankP,TankN,TankSi,HeaderP,HeaderSi,HeaderN,HeaderTA.norm,TankTA.norm,TankCO2,TankHCO3,TankCO3,TankDIC,TankOmegaArag,TankOmegaCalcite,TankpCO2,TankfCO2,HeaderCO2,HeaderHCO3,HeaderCO3,HeaderDIC,HeaderOmegaArag,HeaderOmegaCalcite,HeaderpCO2,HeaderfCO2,ResTime.mean,Flow.mean,SA,AFDW,DW,Volume,DayNight,NEC.AFDW,NEC.DW,NEC.Vol,NEC.SA,TankDIC.norm,HeaderDIC.norm,NCP.AFDW,NCP.DW,NCP.Vol,NCP.SA,R,GPP
42,6,12/4/2015,1,1,Algae,Med,3,10:00,30,2179.424366,2180.536561,25.48,8.009880878,38.16265445,24.96,7.954871686,38.26980604,NA,NA,NA,1.25,2.15,5.53,2173.756561,2179.424366,11.13207524,1671.91849,201.9072116,1884.957777,3.136502228,4.734406797,404.6841744,403.4003195,13.17108118,1726.57924,180.6440678,1920.394389,2.797547132,4.229314609,472.8966431,471.3867588,3.226960409,29.33333333,2734.973555,7.1423,16.6527,157.8825643,Day,-0.714207162,-0.306321606,-0.032309342,-0.00186513,1884.957777,1920.394389,9.645030265,4.136728558,0.436322402,0.025187702,7.150448419,16.79547868
43,7,12/3/2015,1,1,Rubble,Med,3,10:00,29,2177.347042,2179.256796,25.64,7.972141495,38.2932616,25.07,7.968507919,38.32686858,NA,NA,NA,0.09,2.76,4.65,2174.516796,2177.347042,12.29957818,1700.125575,189.857535,1902.282688,2.948129532,4.447484651,449.2076982,447.7852841,12.62535362,1712.090057,185.8142479,1910.529658,2.877571298,4.348675418,454.6886888,453.2389103,3.156783669,30,1557.385865,13.3202,337.47613,310,Day,-0.195483292,-0.007715735,-0.008399602,-0.001671953,1902.282688,1910.529658,1.33470923,0.052681041,0.057350303,0.011415664,5.143679985,6.478389216
44,7,12/3/2015,1,1,Rubble,Med,3,14:00,NA,2171.212266,2174.952069,27.08,8.114319668,38.33907704,26.07,7.967651472,38.30245055,NA,NA,NA,1.12,2.79,5.1,2168.732069,2171.212266,7.801181508,1537.650811,251.3143897,1796.766382,3.925978256,5.895241036,295.181623,294.2632342,12.29672892,1696.193717,190.477793,1898.968239,2.963062805,4.463921294,453.9118725,452.4820256,3.156783669,30,1557.385865,13.3202,337.47613,310,Day,-0.17130563,-0.006761442,-0.007360727,-0.001465164,1796.766382,1898.968239,14.28934026,0.564000986,0.613989904,0.122215614,5.143679985,19.43302024
45,7,12/3/2015,1,1,Rubble,Med,3,18:00,30,2194.041146,2181.669907,26.05,8.021839652,38.54082441,25.82,7.949327563,38.43866297,NA,NA,NA,1.25,1.76,2.79,2177.629907,2194.041146,10.61560255,1660.726105,212.1915338,1883.533242,3.293856771,4.961930925,392.1451371,390.9096473,13.05330631,1719.436444,183.9570337,1916.446784,2.85521527,4.304521487,479.2209092,477.7067144,3.156783669,30,1557.385865,13.3202,337.47613,310,Day,-1.133513846,-0.044739849,-0.048705262,-0.009694856,1883.533242,1916.446784,5.680148756,0.22419576,0.244066831,0.04858187,5.143679985,10.82382874
46,7,12/3/2015,1,1,Rubble,Med,3,22:00,NA,2191.422594,2184.217429,25.46,7.878527335,38.44544654,25.22,7.930884763,38.49975298,NA,NA,NA,0.94,0.56,1.54,2181.737429,2191.422594,16.0946091,1788.837807,160.48774,1965.420156,2.486967434,3.753582395,585.6543025,583.7954852,13.96901205,1744.02428,175.1700293,1933.163322,2.710500728,4.093907776,505.4221234,503.8134224,3.156783669,30,1557.385865,13.3202,337.47613,310,Night,-0.66894819,-0.026403419,-0.028743625,-0.005721462,1965.420156,1933.163322,-3.786969934,-0.149471896,-0.16271999,-0.032389659,5.143679985,1.356710052
47,7,12/4/2015,1,1,Rubble,Med,3,2:00,NA,2201.864737,2172.774736,25.18,7.880774236,38.08351584,24.94,7.921344184,38.28681678,NA,NA,NA,1.82,1.56,5.13,2165.824736,2201.864737,16.25584613,1802.241597,159.6379661,1978.135409,2.478327448,3.744603281,586.3080674,584.4408354,14.40428937,1747.460632,169.1823659,1931.047287,2.619457911,3.960285437,516.9603711,515.3093135,3.156783669,30,1557.385865,13.3202,337.47613,310,Night,-2.489259961,-0.098251217,-0.106959486,-0.021290447,1978.135409,1931.047287,-4.015433275,-0.158489355,-0.172536691,-0.034343688,5.143679985,1.128246711
48,7,12/4/2015,1,1,Rubble,Med,3,6:00,NA,2215.547565,2180.083276,24.89,7.823977938,38.48041785,24.62,7.914040231,38.48476852,NA,NA,NA,0.31,1.63,4.99,2174.783276,2215.547565,19.13374678,1855.464224,143.8855909,2018.483562,2.22373202,3.362162318,686.5281333,684.3337537,14.84100719,1761.593344,166.442606,1942.876957,2.569413027,3.888023897,528.9074767,527.2116483,3.156783669,30,1557.385865,13.3202,337.47613,310,Night,-2.81556353,-0.111130436,-0.120980224,-0.024081296,2018.483562,1942.876957,-7.628636748,-0.30110268,-0.327790217,-0.065247136,5.143679985,-2.484956763
49,7,12/4/2015,1,1,Rubble,Med,3,10:00,31,2200.63909,2180.536561,25.07,7.867111334,38.4021048,24.96,7.954871686,38.26980604,NA,NA,NA,1.25,2.15,5.53,2173.756561,2200.63909,16.85104947,1810.16328,155.7994146,1982.813744,2.411237613,3.643785851,607.1103697,605.1742553,13.17108118,1726.57924,180.6440678,1920.394389,2.797547132,4.229314609,472.8966431,471.3867588,3.156783669,30,1557.385865,13.3202,337.47613,310,Day,-1.856759191,-0.07328638,-0.079781948,-0.015880717,1982.813744,1920.394389,-6.765771163,-0.267045332,-0.290714274,-0.057867114,5.143679985,-1.622091177
50,8,12/3/2015,1,1,Sand,Med,3,10:00,24,2160.098478,2179.256796,25.55,7.985245318,38.32450105,25.07,7.968507919,38.32686858,NA,NA,NA,0.09,2.76,4.65,2174.516796,2160.098478,11.77993339,1675.613047,192.3452963,1879.738277,2.984824091,4.50403086,429.3401358,427.9791781,12.62535362,1712.090057,185.8142479,1910.529658,2.877571298,4.348675418,454.6886888,453.2389103,3.890481481,24.33333333,211.24069,5.5986,183.3271,170.0135826,Day,1.922528709,0.058711828,0.063309467,0.050953579,1879.738277,1910.529658,6.288875064,0.192055053,0.207094606,0.166676675,8.173527425,14.46240249
51,8,12/3/2015,1,1,Sand,Med,3,14:00,NA,2147.428272,2174.952069,26.87,8.097282412,38.2951956,26.07,7.967651472,38.30245055,NA,NA,NA,1.12,2.79,5.1,2168.732069,2147.428272,8.164990194,1540.975451,240.102195,1789.242636,3.748635323,5.632940821,307.3170624,306.3584775,12.29672892,1696.193717,190.477793,1898.968239,2.963062805,4.463921294,453.9118725,452.4820256,3.890481481,24.33333333,211.24069,5.5986,183.3271,170.0135826,Day,2.840633792,0.086749708,0.093542952,0.075286501,1789.242636,1898.968239,26.42084074,0.806862264,0.870046479,0.700242548,8.173527425,34.59436816
52,8,12/3/2015,1,1,Sand,Med,3,18:00,24,2182.645555,2181.669907,26.03,8.042344645,38.40986787,25.82,7.949327563,38.43866297,NA,NA,NA,1.25,1.76,2.79,2177.629907,2182.645555,9.974564473,1633.935887,218.097696,1862.008147,3.389033381,5.105989237,368.0353723,366.8755939,13.05330631,1719.436444,183.9570337,1916.446784,2.85521527,4.304521487,479.2209092,477.7067144,3.890481481,24.33333333,211.24069,5.5986,183.3271,170.0135826,Day,-0.668783091,-0.020423871,-0.022023235,-0.017725037,1862.008147,1916.446784,15.18640473,0.463775435,0.500093018,0.402491611,8.173527425,23.35993216
53,8,12/3/2015,1,1,Sand,Med,3,22:00,NA,2198.453616,2184.217429,25.4,7.923260508,38.34683329,25.22,7.930884763,38.49975298,NA,NA,NA,0.94,0.56,1.54,2181.737429,2198.453616,14.31992796,1761.150683,174.3971872,1949.867798,2.704068331,4.082239254,520.0344026,518.3827791,13.96901205,1744.02428,175.1700293,1933.163322,2.710500728,4.093907776,505.4221234,503.8134224,3.890481481,24.33333333,211.24069,5.5986,183.3271,170.0135826,Night,-2.228924997,-0.068068821,-0.073399191,-0.059074128,1949.867798,1933.163322,-2.225802087,-0.067973451,-0.073296353,-0.05899136,8.173527425,5.947725337
54,8,12/4/2015,1,1,Sand,Med,3,2:00,NA,2196.14572,2172.774736,25.14,7.849235192,38.19233982,24.94,7.921344184,38.28681678,NA,NA,NA,1.82,1.56,5.13,2165.824736,2196.14572,17.65643119,1820.257416,150.067513,1987.98136,2.327267227,3.516555274,636.5472153,634.5188829,14.40428937,1747.460632,169.1823659,1931.047287,2.619457911,3.960285437,516.9603711,515.3093135,3.890481481,24.33333333,211.24069,5.5986,183.3271,170.0135826,Night,-4.04297937,-0.123467967,-0.133136564,-0.107152766,1987.98136,1931.047287,-11.14012153,-0.340206573,-0.366847657,-0.295251281,8.173527425,-2.966594105
55,8,12/4/2015,1,1,Sand,Med,3,6:00,NA,2198.157496,2180.083276,24.86,7.836231841,38.50610902,24.62,7.914040231,38.48476852,0.26,0.8,0.16,0.31,1.63,4.99,2174.783276,2198.157496,18.37368641,1831.970877,146.0475956,1996.392159,2.256380137,3.411795137,658.8483623,656.7417548,14.84100719,1761.593344,166.442606,1942.876957,2.569413027,3.888023897,528.9074767,527.2116483,3.890481481,24.33333333,211.24069,5.5986,183.3271,170.0135826,Night,-3.116702586,-0.095180533,-0.102633983,-0.082603267,1996.392159,1942.876957,-11.15465866,-0.34065052,-0.367326369,-0.295636565,8.173527425,-2.981131232
56,8,12/4/2015,1,1,Sand,Med,3,10:00,25,2191.639149,2180.536561,24.96,7.877105619,38.26980604,24.96,7.954871686,38.26980604,NA,NA,NA,1.25,2.15,5.53,2173.756561,2191.639149,16.39980454,1797.370846,157.2203705,1970.991021,2.434795685,3.680909194,588.8215025,586.9412388,13.17108118,1726.57924,180.6440678,1920.394389,2.797547132,4.229314609,472.8966431,471.3867588,3.890481481,24.33333333,211.24069,5.5986,183.3271,170.0135826,Day,-2.384452113,-0.072818441,-0.078520748,-0.063196128,1970.991021,1920.394389,-11.10858885,-0.339243601,-0.365809276,-0.294415558,8.173527425,-2.935061426
57,9,12/3/2015,1,1,Coral,High,6,10:00,31,2106.921913,2174.446045,25.67,8.056037983,38.19365803,25,7.983035313,37.70938204,2.59,1.75,2.47,1.21,1.67,7.52,2165.716045,2106.921913,9.356530038,1568.83821,212.314219,1790.508959,3.300015033,4.978161859,341.798672,340.7168953,12.20575998,1702.393847,188.0593095,1902.658917,2.926190301,4.424923184,437.4003829,436.0045686,3.08660693,30.66666667,318.2853915,4.8073,97.00394,109,Day,11.50780402,0.57030123,0.507536388,0.173810887,1790.508959,1902.658917,32.39452724,1.605400882,1.42871753,0.489278537,25.56798729,57.96251453
58,9,12/3/2015,1,1,Coral,High,6,14:00,NA,2072.949007,2170.434693,26.99,8.256703892,38.26852093,26.03,7.974963827,38.26213334,1.61,1.92,2.35,2.26,2.8,10.1,2158.074693,2072.949007,4.814014199,1314.221185,296.7157913,1615.750991,4.63612451,6.963937933,181.6927234,181.1268889,12.0386135,1687.075556,192.2248497,1891.339019,2.990733019,4.506288127,443.8553084,442.456479,3.08660693,30.66666667,318.2853915,4.8073,97.00394,109,Day,16.66169188,0.825716475,0.734841756,0.251653873,1615.750991,1891.339019,91.22026554,4.520673929,4.023148464,1.377767231,25.56798729,116.7882528
59,9,12/3/2015,1,1,Coral,High,6,18:00,30,2095.751934,2161.759718,26.04,8.065781091,38.32759937,25.84,7.943984946,38.42179206,NA,NA,NA,2.47,1.54,5.46,2153.829718,2095.751934,8.934375893,1544.190535,217.2476928,1770.372603,3.378330651,5.08994139,329.5962593,328.5577845,13.11865064,1707.38809,180.5022041,1901.008945,2.802236091,4.224422083,481.8154988,480.2934704,3.08660693,30.66666667,318.2853915,4.8073,97.00394,109,Day,11.36759288,0.563352677,0.501352562,0.171693175,1770.372603,1901.008945,39.77143633,1.970984126,1.754066292,0.600697459,25.56798729,65.33942362
60,9,12/3/2015,1,1,Coral,High,6,22:00,NA,2139.502063,2162.699563,25.44,7.787664548,38.46241826,25.24,7.928911271,38.48271173,NA,NA,NA,2.17,0.91,1.44,2159.089563,2139.502063,20.06011711,1808.173258,131.5484817,1959.781857,2.038050555,3.076196388,729.6540969,727.3372915,13.89653406,1727.594011,172.7975583,1914.288103,2.674398954,4.039164335,503.0061417,501.4055239,3.08660693,30.66666667,318.2853915,4.8073,97.00394,109,Night,3.833870892,0.189998133,0.169087776,0.057905792,1959.781857,1914.288103,-21.64289992,-1.072574091,-0.95453131,-0.326888747,25.56798729,3.925087373
61,9,12/4/2015,1,1,Coral,High,6,2:00,NA,2143.318068,2174.393023,25.16,7.718869808,38.40066418,24.94,7.914581463,38.36222707,NA,NA,NA,3.4,1.27,9.64,2161.353023,2143.318068,24.27267438,1856.603058,113.958331,1994.834064,1.764366534,2.665513708,876.4613584,873.6684602,14.67408554,1753.51459,167.4128861,1935.601562,2.590436649,3.916242565,526.8499128,525.1672511,3.08660693,30.66666667,318.2853915,4.8073,97.00394,109,Night,3.529990505,0.174938496,0.155685535,0.053316061,1994.834064,1935.601562,-26.71720319,-1.324045301,-1.178326706,-0.403529707,25.56798729,-1.1492159
62,9,12/4/2015,1,1,Coral,High,6,6:00,NA,2151.233069,2196.339273,24.85,7.689237311,38.43908747,24.64,7.908679782,38.46758972,2.48,0.69,1.33,3.05,1.25,7.9,2185.389273,2151.233069,26.504246,1882.688212,106.8034281,2015.995887,1.650931736,2.496480043,949.8267422,946.7883769,15.17266898,1779.373943,166.1220523,1960.668664,2.565041207,3.881205061,540.9517933,539.2177458,3.08660693,30.66666667,318.2853915,4.8073,97.00394,109,Night,6.685410405,0.331314104,0.294851132,0.100974705,2015.995887,1960.668664,-28.34385877,-1.404658741,-1.250068186,-0.428098291,25.56798729,-2.775871474
63,9,12/4/2015,1,1,Coral,High,6,10:00,31,2124.575827,2173.555659,25.16,7.847266733,38.10038882,24.89,7.962636962,38.25392719,NA,NA,NA,2.2,8.1,8.04,2163.315659,2124.575827,17.15946127,1760.672686,144.3218394,1922.153987,2.240049257,3.384752119,618.6442628,616.6734969,12.87252841,1715.380535,182.1798815,1910.432945,2.820881214,4.265549556,461.327887,459.8537049,3.08660693,30.66666667,318.2853915,4.8073,97.00394,109,Day,7.582566141,0.375775151,0.334418993,0.114525112,1922.153987,1910.432945,-12.17089663,-0.603162628,-0.536781205,-0.183826066,25.56798729,13.39709066
64,10,12/3/2015,1,1,Algae,High,6,10:00,29,2163.526474,2174.446045,25.77,8.133814675,38.18397445,25,7.983035313,37.70938204,NA,NA,NA,1.21,1.67,7.52,2165.716045,2163.526474,7.63727008,1534.551992,249.2633709,1791.452633,3.876310385,5.845715455,279.6698388,278.7858327,12.20575998,1702.393847,188.0593095,1902.658917,2.926190301,4.424923184,437.4003829,436.0045686,3.382639522,28,2942.860845,7.0896,17.1437,169.8833306,Day,0.265168912,0.109657864,0.011066074,0.000638814,1791.452633,1902.658917,26.6701981,11.02918486,1.113005236,0.064250757,9.356822267,36.02702036
65,10,12/3/2015,1,1,Algae,High,6,14:00,NA,2174.430165,2170.434693,27.31,8.186384597,38.1496645,26.03,7.974963827,38.26213334,NA,NA,NA,2.26,2.8,10.1,2158.074693,2174.430165,6.257481292,1460.482433,283.0109181,1749.750833,4.43304479,6.652445237,237.8530905,237.1151645,12.0386135,1687.075556,192.2248497,1891.339019,2.990733019,4.506288127,443.8553084,442.456479,3.382639522,28,2942.860845,7.0896,17.1437,169.8833306,Day,-1.980736281,-0.819113023,-0.082660423,-0.004771761,1749.750833,1891.339019,36.27492944,15.00112226,1.513831515,0.087389365,9.356822267,45.63175171
66,10,12/3/2015,1,1,Algae,High,6,18:00,27,2170.240437,2161.759718,26.06,8.250766094,38.16324466,25.84,7.943984946,38.42179206,NA,NA,NA,2.47,1.54,5.46,2153.829718,2170.240437,5.318345554,1406.411138,302.1010565,1713.83054,4.704772085,7.088678031,196.1281028,195.5103971,13.11865064,1707.38809,180.5022041,1901.008945,2.802236091,4.224422083,481.8154988,480.2934704,3.382639522,28,2942.860845,7.0896,17.1437,169.8833306,Day,-1.987426992,-0.821879898,-0.082939641,-0.004787879,1713.83054,1901.008945,47.32406521,19.5703782,1.974935925,0.114007665,9.356822267,56.68088748
67,10,12/3/2015,1,1,Algae,High,6,22:00,NA,2180.94901,2162.699563,25.44,7.946322352,38.38769105,25.24,7.928911271,38.48271173,NA,NA,NA,2.17,0.91,1.44,2159.089563,2180.94901,13.30062393,1726.769993,180.7388626,1920.809479,2.801911462,4.229324795,483.6007982,482.0656972,13.89653406,1727.594011,172.7975583,1914.288103,2.674398954,4.039164335,503.0061417,501.4055239,3.382639522,28,2942.860845,7.0896,17.1437,169.8833306,Night,-2.647297477,-1.094762519,-0.110477468,-0.006377563,1920.809479,1914.288103,1.067749485,0.441556767,0.044559503,0.002572299,9.356822267,10.42457175
68,10,12/4/2015,1,1,Algae,High,6,2:00,NA,2178.208168,2174.393023,25.2,7.790965133,38.36665617,24.94,7.914581463,38.36222707,1.65,0.66,0.95,3.4,1.27,9.64,2161.353023,2178.208168,20.39686431,1842.907561,133.6442125,1996.948638,2.070091148,3.127056889,737.1153238,734.7679763,14.67408554,1753.51459,167.4128861,1935.601562,2.590436649,3.916242565,526.8499128,525.1672511,3.382639522,28,2942.860845,7.0896,17.1437,169.8833306,Night,-2.041249389,-0.844137594,-0.085185766,-0.004917542,1996.948638,1935.601562,-12.81767728,-5.300618003,-0.534909485,-0.030878866,9.356822267,-3.460855016
69,10,12/4/2015,1,1,Algae,High,6,6:00,NA,2181.476167,2196.339273,24.94,7.755657536,38.36222707,24.64,7.908679782,38.46758972,0.31,0.41,1.04,3.05,1.25,7.9,2185.389273,2181.476167,22.57351494,1870.826871,123.87657,2017.276956,1.91678439,2.897809765,810.4673181,807.8779938,15.17266898,1779.373943,166.1220523,1960.668664,2.565041207,3.881205061,540.9517933,539.2177458,3.382639522,28,2942.860845,7.0896,17.1437,169.8833306,Night,0.47389834,0.195975762,0.019776806,0.001141661,2017.276956,1960.668664,-14.18504003,-5.866076741,-0.591972499,-0.034172958,9.356822267,-4.828217767
70,10,12/4/2015,1,1,Algae,High,6,10:00,28,2175.448267,2173.555659,25.19,7.960029038,38.45023344,24.89,7.962636962,38.25392719,NA,NA,NA,2.2,8.1,8.04,2163.315659,2175.448267,12.84461435,1713.433995,183.6482586,1909.926868,2.842518419,4.293816235,464.2722611,462.7940664,12.87252841,1715.380535,182.1798815,1910.432945,2.820881214,4.265549556,461.327887,459.8537049,3.382639522,28,2942.860845,7.0896,17.1437,169.8833306,Day,-1.469324569,-0.607623994,-0.061318102,-0.003539727,1909.926868,1910.432945,1.591901739,0.658314516,0.066433514,0.003835026,9.356822267,10.94872401
71,11,12/3/2015,1,1,Rubble,High,6,10:00,27,2167.043519,2174.446045,25.87,8.022771542,37.80440516,25,7.983035313,37.70938204,NA,NA,NA,1.21,1.67,7.52,2165.716045,2167.043519,10.59909607,1648.292963,206.4106884,1865.302748,3.221392468,4.857798633,388.3265882,387.1004637,12.20575998,1702.393847,188.0593095,1902.658917,2.926190301,4.424923184,437.4003829,436.0045686,3.34638154,28.33333333,1455.571132,13.1569,334.51485,305,Day,-0.087566506,-0.003444103,-0.003777389,-0.000791513,1865.302748,1902.658917,5.015948075,0.1972837,0.216374843,0.045339129,8.804376934,13.82032501
72,11,12/3/2015,1,1,Rubble,High,6,14:00,NA,2131.945522,2170.434693,27.46,8.236092239,38.24254469,26.03,7.974963827,38.26213334,NA,NA,NA,2.26,2.8,10.1,2158.074693,2131.945522,5.219008855,1370.417692,299.9791492,1675.61585,4.698383103,7.0467222,199.1876417,198.5708165,12.0386135,1687.075556,192.2248497,1891.339019,2.990733019,4.506288127,443.8553084,442.456479,3.34638154,28.33333333,1455.571132,13.1569,334.51485,305,Day,1.723604533,0.067791587,0.074351779,0.015579653,1675.61585,1891.339019,26.73665025,1.051586899,1.153348963,0.241672445,8.804376934,35.54102719
73,11,12/3/2015,1,1,Rubble,High,6,18:00,28,2152.181787,2161.759718,26.06,8.043590854,38.38465977,25.84,7.943984946,38.42179206,NA,NA,NA,2.47,1.54,5.46,2153.829718,2152.181787,9.787317946,1608.533628,215.4450858,1833.766032,3.348971082,5.045221026,361.3456864,360.2074113,13.11865064,1707.38809,180.5022041,1901.008945,2.802236091,4.224422083,481.8154988,480.2934704,3.34638154,28.33333333,1455.571132,13.1569,334.51485,305,Day,0.108705375,0.004275522,0.004689265,0.000982587,1833.766032,1901.008945,8.762620095,0.344645137,0.377996447,0.079205278,8.804376934,17.56699703
74,11,12/3/2015,1,1,Rubble,High,6,22:00,NA,2187.125239,2162.699563,25.38,7.85095246,38.43857896,25.24,7.928911271,38.48271173,NA,NA,NA,2.17,0.91,1.44,2159.089563,2187.125239,17.34804692,1806.673539,151.6491413,1975.670728,2.349341884,3.546763409,629.9883718,627.9867973,13.89653406,1727.594011,172.7975583,1914.288103,2.674398954,4.039164335,503.0061417,501.4055239,3.34638154,28.33333333,1455.571132,13.1569,334.51485,305,Night,-1.849366681,-0.072737974,-0.079776828,-0.016716416,1975.670728,1914.288103,-6.248813679,-0.245773892,-0.269557432,-0.056482995,8.804376934,2.555563256
75,11,12/4/2015,1,1,Rubble,High,6,2:00,NA,2205.032999,2174.393023,25.14,7.785032425,38.3425462,24.94,7.914581463,38.36222707,2.71,1.06,4.83,3.4,1.27,9.64,2161.353023,2205.032999,21.02045072,1871.028625,133.4802042,2025.52928,2.067446987,3.123685844,758.4183339,756.0013265,14.67408554,1753.51459,167.4128861,1935.601562,2.590436649,3.916242565,526.8499128,525.1672511,3.34638154,28.33333333,1455.571132,13.1569,334.51485,305,Night,-2.881339199,-0.113326783,-0.124293415,-0.02604441,2025.52928,1935.601562,-8.982781802,-0.353304381,-0.387493646,-0.081195319,8.804376934,-0.178404868
76,11,12/4/2015,1,1,Rubble,High,6,6:00,NA,2218.297019,2196.339273,24.85,7.733208269,38.5146791,24.64,7.908679782,38.46758972,NA,NA,NA,3.05,1.25,7.9,2185.389273,2218.297019,24.37689944,1916.971734,120.5277555,2061.876389,1.861897676,2.815386257,873.9332407,871.137891,15.17266898,1779.373943,166.1220523,1960.668664,2.565041207,3.881205061,540.9517933,539.2177458,3.34638154,28.33333333,1455.571132,13.1569,334.51485,305,Night,-2.170751616,-0.085378458,-0.093640531,-0.019621413,2061.876389,1960.668664,-11.18153532,-0.439784189,-0.482342105,-0.10106984,8.804376934,-2.377158388
77,11,12/4/2015,1,1,Rubble,High,6,10:00,30,2197.373808,2173.555659,25.34,7.859952941,38.32284577,24.89,7.962636962,38.25392719,NA,NA,NA,2.2,8.1,8.04,2163.315659,2197.373808,17.05086119,1810.204359,154.5209636,1981.776184,2.395754908,3.61751505,618.2089345,616.2438576,12.87252841,1715.380535,182.1798815,1910.432945,2.820881214,4.265549556,461.327887,459.8537049,3.34638154,28.33333333,1455.571132,13.1569,334.51485,305,Day,-2.246637676,-0.088363154,-0.096914057,-0.020307346,1981.776184,1910.432945,-7.165641825,-0.281833924,-0.309106993,-0.0647702,8.804376934,1.638735109
78,12,12/3/2015,1,1,Sand,High,6,10:00,34,2166.045163,2174.446045,25.72,7.999658781,38.15169347,25,7.983035313,37.70938204,2.25,1.87,4.28,1.21,1.67,7.52,2165.716045,2166.045163,11.31268749,1667.052856,198.3250705,1876.690614,3.084326644,4.65218161,413.6798615,412.3712698,12.20575998,1702.393847,188.0593095,1902.658917,2.926190301,4.424923184,437.4003829,436.0045686,2.811447811,33.66666667,211.24069,5.6517,181.486,168.3061863,Day,-0.060156635,-0.001873353,-0.002020052,-0.001609478,1876.690614,1902.658917,9.553199957,0.297498541,0.320795221,0.255593845,9.267882738,18.8210827
